edge_id,from_id,from_name,from_label,to_id,to_name,to_label,type,score,note,properties_json
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869428,cam_wg7,WG-7,CameraModel,band_entry,入门预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847220,cam_wg7,WG-7,CameraModel,brand_ricoh,理光,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613876,cam_wg7,WG-7,CameraModel,use_travel,旅行随拍,UseCase,SUITABLE_FOR,88,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 88}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102771,cam_wg8,WG-8,CameraModel,cat_compact,便携固定镜头相机,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241651,cam_wg8,WG-8,CameraModel,reason_light,轻便机身,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869427,cam_wg8,WG-8,CameraModel,band_entry,入门预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847219,cam_wg8,WG-8,CameraModel,brand_ricoh,理光,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613875,cam_wg8,WG-8,CameraModel,use_travel,旅行随拍,UseCase,SUITABLE_FOR,89,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 89}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102556,cam_x100vi,X100VI,CameraModel,cat_apsc,APS-C画幅微单,CameraCategory,BELONGS_TO_CATEGORY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241436,cam_x100vi,X100VI,CameraModel,reason_light,轻便机身,Reason,HAS_REASON,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6919789623547789373,cam_x100vi,X100VI,CameraModel,band_mid,中端预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847004,cam_x100vi,X100VI,CameraModel,brand_fuji,富士,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613660,cam_x100vi,X100VI,CameraModel,use_travel,旅行随拍,UseCase,SUITABLE_FOR,96,定焦便携，适合街拍和旅行记录,"{""note"": ""定焦便携，适合街拍和旅行记录"", ""score"": 96}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102777,cam_x1d,X1D,CameraModel,cat_mf,中画幅微单,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241657,cam_x1d,X1D,CameraModel,reason_full_frame,全画幅画质,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869433,cam_x1d,X1D,CameraModel,band_pro,专业预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847225,cam_x1d,X1D,CameraModel,brand_hasselblad,哈苏,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613881,cam_x1d,X1D,CameraModel,use_studio,商业棚拍,UseCase,SUITABLE_FOR,96,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 96}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102778,cam_x1d2,X1D II 50C,CameraModel,cat_mf,中画幅微单,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:6919781926966395186,cam_x1d2,X1D II 50C,CameraModel,lens_h_xcd45p,XCD 45mm F4 P,Lens,COMPATIBLE_WITH,,市场热销镜头适配,"{""note"": ""市场热销镜头适配""}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241658,cam_x1d2,X1D II 50C,CameraModel,reason_full_frame,全画幅画质,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869434,cam_x1d2,X1D II 50C,CameraModel,band_pro,专业预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847226,cam_x1d2,X1D II 50C,CameraModel,brand_hasselblad,哈苏,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613882,cam_x1d2,X1D II 50C,CameraModel,use_studio,商业棚拍,UseCase,SUITABLE_FOR,95,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 95}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102668,cam_x2d,X2D 100C,CameraModel,cat_mf,中画幅微单,CameraCategory,BELONGS_TO_CATEGORY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6917530127152709938,cam_x2d,X2D 100C,CameraModel,lens_h_xcd45p,XCD 45mm F4 P,Lens,COMPATIBLE_WITH,,市场热销镜头适配,"{""note"": ""市场热销镜头适配""}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241548,cam_x2d,X2D 100C,CameraModel,reason_full_frame,全画幅画质,Reason,HAS_REASON,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6937804022057271359,cam_x2d,X2D 100C,CameraModel,band_pro,专业预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847116,cam_x2d,X2D 100C,CameraModel,brand_hasselblad,哈苏,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6922039224338219153,cam_x2d,X2D 100C,CameraModel,use_landscape,风光摄影,UseCase,SUITABLE_FOR,94,中画幅高像素适合风光商业,"{""note"": ""中画幅高像素适合风光商业"", ""score"": 94}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155179901490299020,cam_x2d,X2D 100C,CameraModel,use_portrait,人像摄影,UseCase,SUITABLE_FOR,82,中画幅质感适合高端人像,"{""note"": ""中画幅质感适合高端人像"", ""score"": 82}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613772,cam_x2d,X2D 100C,CameraModel,use_professional,商业专业拍摄,UseCase,SUITABLE_FOR,94,中画幅高像素商业风光,"{""note"": ""中画幅高像素商业风光"", ""score"": 94}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:6917535624710848660,cam_x2d,X2D 100C,CameraModel,use_studio,商业棚拍,UseCase,SUITABLE_FOR,96,中画幅高像素适合商业棚拍,"{""note"": ""中画幅高像素适合商业棚拍"", ""score"": 96}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102719,cam_xh2,X-H2,CameraModel,cat_apsc,APS-C画幅微单,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241599,cam_xh2,X-H2,CameraModel,reason_video,视频规格突出,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869375,cam_xh2,X-H2,CameraModel,band_high,高端预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847167,cam_xh2,X-H2,CameraModel,brand_fuji,富士,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613823,cam_xh2,X-H2,CameraModel,use_landscape,风光摄影,UseCase,SUITABLE_FOR,96,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 96}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102553,cam_xh2s,X-H2S,CameraModel,cat_apsc,APS-C画幅微单,CameraCategory,BELONGS_TO_CATEGORY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152922604118474777,cam_xh2s,X-H2S,CameraModel,lens_f1655,XF 16-55mm F2.8 R LM WR,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155174403932160025,cam_xh2s,X-H2S,CameraModel,lens_f1855,XF 18-55mm F2.8-4 R LM OIS,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1157426203745845273,cam_xh2s,X-H2S,CameraModel,lens_f50140,XF 50-140mm F2.8 R LM OIS WR,Lens,COMPATIBLE_WITH,,市场热销镜头适配,"{""note"": ""市场热销镜头适配""}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:6928796822802530366,cam_xh2s,X-H2S,CameraModel,band_high,高端预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847001,cam_xh2s,X-H2S,CameraModel,brand_fuji,富士,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102608,cam_xm5,X-M5,CameraModel,cat_apsc,APS-C画幅微单,CameraCategory,BELONGS_TO_CATEGORY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155174403932160080,cam_xm5,X-M5,CameraModel,lens_f1545,XC 15-45mm F3.5-5.6 OIS PZ,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6919781926966395175,cam_xm5,X-M5,CameraModel,lens_f23f2,XF 23mm F2 R WR,Lens,COMPATIBLE_WITH,,市场热销镜头适配,"{""note"": ""市场热销镜头适配""}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:6919781926966395176,cam_xm5,X-M5,CameraModel,lens_f35f2,XF 35mm F2 R WR,Lens,COMPATIBLE_WITH,,市场热销镜头适配,"{""note"": ""市场热销镜头适配""}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152922604118474832,cam_xm5,X-M5,CameraModel,lens_fxc35,XC 35mm F2,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6924292123663532096,cam_xm5,X-M5,CameraModel,reason_light,轻便机身,Reason,HAS_REASON,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6926545022988845116,cam_xm5,X-M5,CameraModel,band_entry,入门预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847056,cam_xm5,X-M5,CameraModel,brand_fuji,富士,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613712,cam_xm5,X-M5,CameraModel,use_beginner,入门学习,UseCase,SUITABLE_FOR,92,轻便复古，适合新手和街拍,"{""note"": ""轻便复古，适合新手和街拍"", ""score"": 92}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1157431701303984208,cam_xm5,X-M5,CameraModel,use_street,街拍扫街,UseCase,SUITABLE_FOR,92,轻便复古适合扫街,"{""note"": ""轻便复古适合扫街"", ""score"": 92}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155179901490298960,cam_xm5,X-M5,CameraModel,use_travel,旅行随拍,UseCase,SUITABLE_FOR,94,重量低适合随身携带,"{""note"": ""重量低适合随身携带"", ""score"": 94}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102720,cam_xpro3,X-Pro3,CameraModel,cat_apsc,APS-C画幅微单,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241600,cam_xpro3,X-Pro3,CameraModel,reason_light,轻便机身,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869376,cam_xpro3,X-Pro3,CameraModel,band_high,高端预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847168,cam_xpro3,X-Pro3,CameraModel,brand_fuji,富士,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613824,cam_xpro3,X-Pro3,CameraModel,use_street,街拍扫街,UseCase,SUITABLE_FOR,95,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 95}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102609,cam_xs10,X-S10,CameraModel,cat_apsc,APS-C画幅微单,CameraCategory,BELONGS_TO_CATEGORY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152922604118474833,cam_xs10,X-S10,CameraModel,lens_f1545,XC 15-45mm F3.5-5.6 OIS PZ,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155174403932160081,cam_xs10,X-S10,CameraModel,lens_f1655,XF 16-55mm F2.8 R LM WR,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241489,cam_xs10,X-S10,CameraModel,reason_low_cost,预算友好,Reason,HAS_REASON,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6935552222243586109,cam_xs10,X-S10,CameraModel,band_mid,中端预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847057,cam_xs10,X-S10,CameraModel,brand_fuji,富士,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613713,cam_xs10,X-S10,CameraModel,use_beginner,入门学习,UseCase,SUITABLE_FOR,82,具备防抖，性价比较好,"{""note"": ""具备防抖，性价比较好"", ""score"": 82}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102607,cam_xs20,X-S20,CameraModel,cat_apsc,APS-C画幅微单,CameraCategory,BELONGS_TO_CATEGORY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155174403932160079,cam_xs20,X-S20,CameraModel,lens_f1650,XF 16-50mm F2.8-4.8 R LM WR,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1157426203745845327,cam_xs20,X-S20,CameraModel,lens_f1655,XF 16-55mm F2.8 R LM WR,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1159678003559530575,cam_xs20,X-S20,CameraModel,lens_f23f2,XF 23mm F2 R WR,Lens,COMPATIBLE_WITH,,市场热销镜头适配,"{""note"": ""市场热销镜头适配""}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1161929803373215823,cam_xs20,X-S20,CameraModel,lens_f35f2,XF 35mm F2 R WR,Lens,COMPATIBLE_WITH,,市场热销镜头适配,"{""note"": ""市场热销镜头适配""}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:6919781926966395177,cam_xs20,X-S20,CameraModel,lens_f56f12,XF 56mm F1.2 R WR,Lens,COMPATIBLE_WITH,,市场热销镜头适配,"{""note"": ""市场热销镜头适配""}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152922604118474831,cam_xs20,X-S20,CameraModel,lens_fxc35,XC 35mm F2,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6922040323849846848,cam_xs20,X-S20,CameraModel,reason_light,轻便机身,Reason,HAS_REASON,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6931047523104587842,cam_xs20,X-S20,CameraModel,reason_video,视频规格突出,Reason,HAS_REASON,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6933300422429900861,cam_xs20,X-S20,CameraModel,band_mid,中端预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847055,cam_xs20,X-S20,CameraModel,brand_fuji,富士,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1157431701303984207,cam_xs20,X-S20,CameraModel,use_beginner,入门学习,UseCase,SUITABLE_FOR,88,直出色彩好,"{""note"": ""直出色彩好"", ""score"": 88}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1159683501117669455,cam_xs20,X-S20,CameraModel,use_live,直播带货,UseCase,SUITABLE_FOR,92,视频能力和续航适合直播Vlog,"{""note"": ""视频能力和续航适合直播Vlog"", ""score"": 92}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155179901490298959,cam_xs20,X-S20,CameraModel,use_travel,旅行随拍,UseCase,SUITABLE_FOR,94,轻便续航好,"{""note"": ""轻便续航好"", ""score"": 94}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613711,cam_xs20,X-S20,CameraModel,use_video,视频创作,UseCase,SUITABLE_FOR,96,6K和4K能力强，适合Vlog,"{""note"": ""6K和4K能力强，适合Vlog"", ""score"": 96}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102722,cam_xt3,X-T3,CameraModel,cat_apsc,APS-C画幅微单,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241602,cam_xt3,X-T3,CameraModel,reason_low_cost,预算友好,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869378,cam_xt3,X-T3,CameraModel,band_entry,入门预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847170,cam_xt3,X-T3,CameraModel,brand_fuji,富士,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613826,cam_xt3,X-T3,CameraModel,use_street,街拍扫街,UseCase,SUITABLE_FOR,93,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 93}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102625,cam_xt30iii,X-T30III,CameraModel,cat_apsc,APS-C画幅微单,CameraCategory,BELONGS_TO_CATEGORY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6928795723290902592,cam_xt30iii,X-T30III,CameraModel,reason_light,轻便机身,Reason,HAS_REASON,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6942307621684641853,cam_xt30iii,X-T30III,CameraModel,band_mid,中端预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847073,cam_xt30iii,X-T30III,CameraModel,brand_fuji,富士,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613729,cam_xt30iii,X-T30III,CameraModel,use_beginner,入门学习,UseCase,SUITABLE_FOR,,复古入门微单，适合新手,"{""note"": ""复古入门微单，适合新手""}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155179901490298977,cam_xt30iii,X-T30III,CameraModel,use_travel,旅行随拍,UseCase,SUITABLE_FOR,,轻便适合街拍旅行,"{""note"": ""轻便适合街拍旅行""}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102721,cam_xt4,X-T4,CameraModel,cat_apsc,APS-C画幅微单,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241601,cam_xt4,X-T4,CameraModel,reason_video,视频规格突出,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869377,cam_xt4,X-T4,CameraModel,band_mid,中端预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847169,cam_xt4,X-T4,CameraModel,brand_fuji,富士,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613825,cam_xt4,X-T4,CameraModel,use_video,视频创作,UseCase,SUITABLE_FOR,94,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 94}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102552,cam_xt5,X-T5,CameraModel,cat_apsc,APS-C画幅微单,CameraCategory,BELONGS_TO_CATEGORY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6917530127152709930,cam_xt5,X-T5,CameraModel,lens_f1024,XF 10-24mm F4 R OIS WR,Lens,COMPATIBLE_WITH,,市场热销镜头适配,"{""note"": ""市场热销镜头适配""}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152922604118474776,cam_xt5,X-T5,CameraModel,lens_f1655,XF 16-55mm F2.8 R LM WR,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155174403932160024,cam_xt5,X-T5,CameraModel,lens_f1855,XF 18-55mm F2.8-4 R LM OIS,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6917530127152709927,cam_xt5,X-T5,CameraModel,lens_f23f2,XF 23mm F2 R WR,Lens,COMPATIBLE_WITH,,市场热销镜头适配,"{""note"": ""市场热销镜头适配""}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:6917530127152709928,cam_xt5,X-T5,CameraModel,lens_f35f2,XF 35mm F2 R WR,Lens,COMPATIBLE_WITH,,市场热销镜头适配,"{""note"": ""市场热销镜头适配""}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:6917530127152709931,cam_xt5,X-T5,CameraModel,lens_f50140,XF 50-140mm F2.8 R LM OIS WR,Lens,COMPATIBLE_WITH,,市场热销镜头适配,"{""note"": ""市场热销镜头适配""}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:6917530127152709929,cam_xt5,X-T5,CameraModel,lens_f56f12,XF 56mm F1.2 R WR,Lens,COMPATIBLE_WITH,,市场热销镜头适配,"{""note"": ""市场热销镜头适配""}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152924803141730328,cam_xt5,X-T5,CameraModel,comp_x_proc_5,X-Processor 5,Component,EQUIPPED_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155176602955415576,cam_xt5,X-T5,CameraModel,comp_xtrans_5,X-Trans CMOS 5 HR,Component,EQUIPPED_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869208,cam_xt5,X-T5,CameraModel,band_mid,中端预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847000,cam_xt5,X-T5,CameraModel,brand_fuji,富士,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6919787424524533905,cam_xt5,X-T5,CameraModel,use_landscape,风光摄影,UseCase,SUITABLE_FOR,92,高像素和胶片模拟适合风光,"{""note"": ""高像素和胶片模拟适合风光"", ""score"": 92}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613656,cam_xt5,X-T5,CameraModel,use_street,街拍扫街,UseCase,SUITABLE_FOR,88,复古操作和直出适合街拍,"{""note"": ""复古操作和直出适合街拍"", ""score"": 88}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102554,cam_xt50,X-T50,CameraModel,cat_apsc,APS-C画幅微单,CameraCategory,BELONGS_TO_CATEGORY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6919781926966395178,cam_xt50,X-T50,CameraModel,lens_f1024,XF 10-24mm F4 R OIS WR,Lens,COMPATIBLE_WITH,,市场热销镜头适配,"{""note"": ""市场热销镜头适配""}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152922604118474778,cam_xt50,X-T50,CameraModel,lens_f1655,XF 16-55mm F2.8 R LM WR,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155174403932160026,cam_xt50,X-T50,CameraModel,lens_f1855,XF 18-55mm F2.8-4 R LM OIS,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241434,cam_xt50,X-T50,CameraModel,reason_light,轻便机身,Reason,HAS_REASON,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6917537823734104125,cam_xt50,X-T50,CameraModel,band_mid,中端预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847002,cam_xt50,X-T50,CameraModel,brand_fuji,富士,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613658,cam_xt50,X-T50,CameraModel,use_beginner,入门学习,UseCase,SUITABLE_FOR,82,机身轻便且外观直观，适合学习摄影,"{""note"": ""机身轻便且外观直观，适合学习摄影"", ""score"": 82}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155179901490298906,cam_xt50,X-T50,CameraModel,use_travel,旅行随拍,UseCase,SUITABLE_FOR,92,重量较低，适合旅行随拍,"{""note"": ""重量较低，适合旅行随拍"", ""score"": 92}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102604,cam_z30,Z 30,CameraModel,cat_apsc,APS-C画幅微单,CameraCategory,BELONGS_TO_CATEGORY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152922604118474828,cam_z30,Z 30,CameraModel,lens_n1650,NIKKOR Z DX 16-50mm f/3.5-6.3 VR,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155174403932160076,cam_z30,Z 30,CameraModel,lens_n18140,NIKKOR Z DX 18-140mm f/3.5-6.3 VR,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6926543923477217349,cam_z30,Z 30,CameraModel,reason_low_cost,预算友好,Reason,HAS_REASON,,,{}
